reaction_smiles,sources,reactants,products,solvents,catalyst,stages
"['[CH2:1]([NH:5][CH2:6][C@@H:7]([C@H:9]([C@@H:11]([C@@H:13]([CH2:15][OH:16])[OH:14])[OH:12])[OH:10])[OH:8])[CH2:2][CH2:3][CH3:4].Cl', 'O', '[CH2:1]([NH:5][CH2:6][C@@H:7]1[O:8][C@:13]([OH:14])([CH2:15][OH:16])[C@@H:11]([OH:12])[C@@H:9]1[OH:10])[CH2:2][CH2:3][CH3:4]']","['US20010019837A1', '0169', 'A reaction solution is prepared by adding 91 gm N-n-butylglucamine to 580 ml of water in a 1-L bioreactor. The suspension is adjusted to about pH 5 (with concentrated HCl) and cooled to about 15° C. A total of 24 gm (wet weight) of washed G. oxydans cell paste is added and the reaction mixture is agitated (500 rpm) and aerated (0.5 vvm) while controlling the temperature at 15° C. and pH at 5. After 23 hours, the HPLC assay indicates that over 99% of the substrate has converted for a 83% yield of 6-n-butylamino-6-deoxy-α-L-sorbofuranose.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:A reaction solution is prepared', 'step 2:by adding 91 gm N-n-butylglucamine to 580 ml of water in a 1-L bioreactor', 'step 3:cooled to about 15° C', 'step 3 properties:Temperature:~15', 'step 4:oxydans cell paste is added', 'step 5:the reaction mixture is agitated (500 rpm) and aerated (0.5 vvm)', 'step 6:at 15° C.', 'step 6 properties:Temperature:15', 'step 7:After 23 hours', 'step 7 properties:Time:82800']"
"['[CH2:1]([NH:5][CH2:6][C@@H:7]([C@H:9]([C@@H:11]([C@@H:13]([CH2:15][OH:16])[OH:14])[OH:12])[OH:10])[OH:8])[CH2:2][CH2:3][CH3:4].Cl', 'O', '[CH2:1]([NH:5][CH2:6][C@@H:7]1[O:8][C@:13]([OH:14])([CH2:15][OH:16])[C@@H:11]([OH:12])[C@@H:9]1[OH:10])[CH2:2][CH2:3][CH3:4]']","['US20010019837A1', '0170', 'A reaction solution is prepared by adding 750 gm N-n-butylglucamine to 7.2 L of water in a 10-L bioreactor. The suspension is adjusted to pH 5 (with concentrated HCl) and cooled to about 15° C. A total of 300 gm (wet weight) of washed G. oxydans cell paste is added and the reaction mixture is agitated (350-500 rpm) and aerated (0.4 vvm) while controlling the temperature at 15° C. and pH at 5. After 14 hours, the HPLC assay indicates that over 97% of the substrate has converted for a 85% yield of 6-n-butylamino-6-deoxy-α-L-sorbofuranose.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:A reaction solution is prepared', 'step 2:by adding 750 gm N-n-butylglucamine to 7.2 L of water in a 10-L bioreactor', 'step 3:cooled to about 15° C', 'step 3 properties:Temperature:~15', 'step 4:oxydans cell paste is added', 'step 5:the reaction mixture is agitated (350-500 rpm) and aerated (0.4 vvm)', 'step 6:at 15° C.', 'step 6 properties:Temperature:15', 'step 7:After 14 hours', 'step 7 properties:Time:50400']"
"['[CH2:1]([NH:5][CH2:6][C@@H:7]([C@H:9]([C@@H:11]([C@@H:13]([CH2:15][OH:16])[OH:14])[OH:12])[OH:10])[OH:8])[CH2:2][CH2:3][CH3:4].Cl', 'O', '[CH2:1]([NH:5][CH2:6][C@@H:7]1[O:8][C@:13]([OH:14])([CH2:15][OH:16])[C@@H:11]([OH:12])[C@@H:9]1[OH:10])[CH2:2][CH2:3][CH3:4]']","['US20010019837A1', '0171', 'A reaction solution is prepared by adding 46 gm N-n-butylglucamine to 620 ml of water in a 1-L bioreactor. The suspension is adjusted to pH 5 (with concentrated hydrochloric acid) and cooled to about 15° C. A total of 30 gm (wet weight) of washed G. oxydans cell paste is added and the reaction mixture is agitated (350 rpm) and aerated (0.2 vvm) while controlling the temperature at 15° C. and pH at 5. After 77 hours, the HPLC assay indicates that over 97% of the substrate has been converted for a 75% yield of 6-n-butylamino-6-deoxy-α-L-sorbofuranose.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:A reaction solution is prepared', 'step 2:by adding 46 gm N-n-butylglucamine to 620 ml of water in a 1-L bioreactor', 'step 3:cooled to about 15° C', 'step 3 properties:Temperature:~15', 'step 4:oxydans cell paste is added', 'step 5:the reaction mixture is agitated (350 rpm)', 'step 6:at 15° C.', 'step 6 properties:Temperature:15', 'step 7:After 77 hours', 'step 7 properties:Time:277200']"
"['Cl.[CH2:2]([NH:6][CH2:7][C@@H:8]([C@H:10]([C@@H:12]([C@@H:14]([CH2:16][OH:17])[OH:15])[OH:13])[OH:11])[OH:9])[CH2:3][CH2:4][CH3:5].C(NC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)CCC', 'O', '[CH2:2]([NH:6][CH2:7][C@@H:8]1[O:9][C@:14]([OH:15])([CH2:16][OH:17])[C@@H:12]([OH:13])[C@@H:10]1[OH:11])[CH2:3][CH2:4][CH3:5] |f:0.1|']","['US20010019837A1', '0172', 'A reaction solution is prepared by adding 81 gm N-n-butylglucamine hydrochloride to 640 ml of water in a 1-L bioreactor. The solution, which is pH 5, is cooled to about 15° C. A total of 70 gm (wet weight) of washed G. oxydans cell paste is added and the reaction mixture is agitated (400 rmp) and aerated (0.5 vvm) while controlling the temperature at 15° C. and pH at 5. After 20 hours, the HPLC assay indicates that over 99% of the N-n-butylglucamine has been converted for a 80% yield of 6-n-butylamino-6-deoxy-α-L-sorbofuranose.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:A reaction solution is prepared', 'step 2:by adding 81 gm N-n-butylglucamine hydrochloride to 640 ml of water in a 1-L bioreactor', 'step 3:is cooled to about 15° C', 'step 3 properties:Temperature:~15', 'step 4:oxydans cell paste is added', 'step 5:the reaction mixture is agitated (400 rmp) and aerated (0.5 vvm)', 'step 6:at 15° C.', 'step 6 properties:Temperature:15', 'step 7:After 20 hours', 'step 7 properties:Time:72000']"
"['Cl.[CH2:2]([NH:6][CH2:7][C@@H:8]([C@H:10]([C@@H:12]([C@@H:14]([CH2:16]O)[OH:15])[OH:13])[OH:11])[OH:9])[CH2:3][CH2:4][CH3:5].[OH-:18].[Na+]', 'O', '[CH2:2]([NH:6][CH:7]([C@:8]1([O:15][C@@H:14]([CH3:16])[C@@H:12]([OH:13])[C@@H:10]1[OH:11])[OH:9])[OH:18])[CH2:3][CH2:4][CH3:5] |f:0.1,2.3|']","['US20010019837A1', '0173', 'A reaction solution is is prepared by adding 170 ml of a bulk solution of N-n-butylglucamine hydrochloride with a concentration of 450 gm/L (by HPLC) to 210 ml of water in a 1-L bioreactor. The solution is adjusted to pH 5 by adding dilute sodium hydroxide and cooled to about 15° C. A total of 20 gm (wet weight) of washed G. oxydans cell paste is added and the reaction mixture is agitated (1000 rpm) and aerated (1 vvm) while controlling the temperature at 15° C. and pH at 5. After 27 hours, the HPLC assay indicates that over 97% of the substrate has been converted for a 80% yield of N-n-butylamino-6-deoxy-α-L-sorbofuranose.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:A reaction solution is is prepared', 'step 2:by adding 170 ml of a bulk solution of N-n-butylglucamine hydrochloride with a concentration of 450 gm/L (by HPLC) to 210 ml of water in a 1-L bioreactor', 'step 3:by adding dilute sodium hydroxide', 'step 4:cooled to about 15° C', 'step 4 properties:Temperature:~15', 'step 5:oxydans cell paste is added', 'step 6:the reaction mixture is agitated (1000 rpm) and aerated (1 vvm)', 'step 7:at 15° C.', 'step 7 properties:Temperature:15', 'step 8:After 27 hours', 'step 8 properties:Time:97200']"
"['[CH2:1]([NH:3][CH2:4][C@@H:5]([C@H:7]([C@@H:9]([C@@H:11]([CH2:13][OH:14])O)[OH:10])[OH:8])[OH:6])[CH3:2].Cl.C(NC[C@@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O)C', 'O', '[CH3:2][CH2:1][N:3]1[C@H:11]([CH2:13][OH:14])[C@@H:9]([OH:10])[C@H:7]([OH:8])[C@@H:5]([OH:6])[CH2:4]1']","['US20010019837A1', '0174', '1.0 gram of N-ethylglucamine is suspended in 50 mL water and titrated to pH 5.0 with concentrated HCl (simultaneously dissolving the aminosugar). This solution is placed in a 500 mL shaker flask. To this solution is added 2.0 grams (wet weight) of washed Gluconobacter oxydans cells and the solution agitated at 100-120 rpm. After 24 hours, HPLC analysis indicates that 70% of the initial charge of N-ethylglucamine has been converted to 6-ethylamino-6-deoxy-α-L-sorbofuranose, and after 48 hours, at least 90% has been converted. After 72 hours, the supernatant is separated from the cells and sterile filtered. An aliquot (10 mL) of the supernatant is adjusted to pH 9.0 with concentrated NH4OH, chilled in an ice bath, and 100 mg NaBH4 is added. After standing in the ice bath overnight, the samples are acetylated and assayed by gas chromatography (GC)-mass spectroscopy. GC-mass spectroscopy indicates a 60% yield of N-ethyl-1-deoxynojirimycin from 6-ethylamino-6-deoxy-α-L-sorbofuranose (Chemical ionization mass spectroscopy of the acetylated product indicates that the GC peak corresponding to the reduced cyclized product has a parent peak mass of 360 (M+H), corresponding to tetra-acetylated N-ethyl-1-deoxynojirimycin).']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:simultaneously dissolving the aminosugar)', 'step 2:This solution is placed in a 500 mL shaker flask', 'step 3:To this solution is added 2.0 grams (wet weight) of washed Gluconobacter oxydans cells', 'step 4:the solution agitated at 100-120 rpm', 'step 5:After 24 hours', 'step 5 properties:Time:86400', 'step 6:initial charge of N-ethylglucamine', 'step 7:after 48 hours', 'step 7 properties:Time:172800', 'step 8:After 72 hours', 'step 8 properties:Time:259200', 'step 9:the supernatant is separated from the cells and sterile filtered', 'step 10:chilled in an ice bath', 'step 11:100 mg NaBH4 is added', 'step 12:After standing in the ice bath overnight', 'step 12 properties:Time:overnight']"
"['[OH:1][CH2:2][CH2:3][NH:4][CH2:5][C@@H:6]([C@H:8]([C@@H:10]([C@@H:12]([CH2:14][OH:15])O)[OH:11])[OH:9])[OH:7].OCCNC[C@@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O', '', '[CH2:5]1[N:4]([CH2:3][CH2:2][OH:1])[CH:12]([CH2:14][OH:15])[CH:10]([OH:11])[CH:8]([OH:9])[CH:6]1[OH:7]']","['US20010019837A1', '0175', 'N-(2-hydroxyethyl)glucamine is microbially oxidized in substantial accordance with the teaching of Example 26, except N-(2-hydroxyethyl)glucamine is used in place of N-ethylglucamine and N-(2-hydroxyethyl)-1-deoxynojirimycin is obtained instead of N-ethyl-1-deoxynojirimycin. HPLC analysis after 24 hours indicates that 79% of the initial charge of N-(2-hydroxyethyl)glucamine has been converted to 6-(2-hydroxyethyl)amino-6-deoxy-α-L-sorbofuranose. After 48 hours, at least 90% of the initial charge has been converted. After 72 hours, the supernatant is separated from the cells and sterile filtered. The pH of an aliquot (10 mL) is adjusted to pH 9.0 with concentrated NH4OH, chilled in an ice bath, and 100 mg NaBH4 is added. After standing in the ice bath overnight, the samples are acetylated and assayed by gas chromatography mass spectroscopy (GC-MS). GC-MS indicates a 95% yield of N-(2-hydroxyethyl)-1-deoxynojirimycin from 6-(2-hydroxyethyl)amino-6-deoxy-α-L-sorbofuranose (chemical ionization mass spectroscopy of the acetylated product indicated the GC peak corresponding to the reduced, cyclized product has a parent peak mass of 418 (M+H) corresponding to the penta-acetylated N-2-hydroxyethyl-1-deoxynojirimycin.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],[],"['step 1:HPLC analysis after 24 hours indicates that 79%', 'step 1 properties:Time:86400', 'step 2:of the initial charge of N-(2-hydroxyethyl)glucamine', 'step 3:After 48 hours', 'step 3 properties:Time:172800', 'step 4:at least 90% of the initial charge', 'step 5:After 72 hours', 'step 5 properties:Time:259200', 'step 6:the supernatant is separated from the cells and sterile filtered', 'step 7:chilled in an ice bath', 'step 8:100 mg NaBH4 is added', 'step 9:After standing in the ice bath overnight', 'step 9 properties:Time:overnight']"
"['Br[C:2]([CH2:4][Br:5])=[CH2:3].[CH2:6]([Mg]Br)[CH2:7][CH2:8][CH2:9]C.Cl.[CH2:14](OCC)C', '', '[Br:5][C:4]([CH2:2][CH2:3][CH2:6][CH2:7][CH2:8][CH3:9])=[CH2:14]']","['US20010019995A1', '0060', 'A solution of 9.42 ml (0.0728 mol) of 2,3-dibromopropene in 70 ml diethylether was placed under a nitrogen atmosphere by use of a Firestone valve. While cooling in an ice water bath, a solution of 0.091 mol of pentylmagnesium bromide in 70 ml diethyl ether was added slowly via addition funnel. After stirring for 2 hours while warming to room temperature, there was then added via syringe 50 ml of 1 N hydrochloric acid to the reaction cooling in an ice water bath. The resulting mixture was transferred to a separatory funnel and the phases were separated. The organic layer was dried over MgSO4 and filtered. The solvent was removed from the filtrate in vacuo to yield 15.0 g (85.7% of theory) of 81 % pure 2-bromo-oct-1-ene as an oil.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],[],"['step 1:While cooling in an ice water bath', 'step 2:a solution of 0.091 mol of pentylmagnesium bromide in 70 ml diethyl ether was added slowly via addition funnel', 'step 3:After stirring for 2 hours', 'step 3 properties:Time:7200', 'step 4:while warming to room temperature', 'step 4 properties:Temperature:room temperature', 'step 5:there was then added via syringe 50 ml of 1 N hydrochloric acid to the reaction', 'step 6:cooling in an ice water bath', 'step 7:The resulting mixture was transferred to a separatory funnel', 'step 8:the phases were separated', 'step 9:The organic layer was dried over MgSO4', 'step 10:filtered', 'step 11:The solvent was removed from the filtrate in vacuo', 'step 12:to yield 15.0 g (85.7% of theory) of 81 % pure 2-bromo-oct-1-ene as an oil']"
"['[Br:1][C:2]([CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH3:9])=[CH2:3].[CH:10]([Br:13])(Br)[Br:11].[Br-].[Br-].C([N+](C)(C)CC[N+](CC1C=CC=CC=1)(C)C)C1C=CC=CC=1.[OH-].[K+]', 'C(Cl)Cl.O', '[Br:11][C:10]1([Br:13])[CH2:3][C:2]1([Br:1])[CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH3:9] |f:2.3.4,5.6|']","['US20010019995A1', '0062', 'To 5.42 g (0.0284 mol) of 2-bromo-oct-1-ene in 7.42 ml (0.0851 mol) of bromoform and 48.8 ml of methylene chloride, were added 1.30 g (0.00284 mol) of N,N′-dibenzyl-N,N,N′,N′-tetramethylethylenediammonium dibromide and 12.1 ml (0.142 mol) of 45% aqueous potassium hydroxide. The mixture was left at room temperature for 5 days. There was then added hexanes and water. This mixture was gravity filtered through qualitative fluted filter paper. The resulting mixture was transferred to a separatory funnel and the phases were separated. The organic layer was dried over MgSO4 and filtered. The solvent was removed from the filtrate in vacuo to yield 5.25 g (51.0% of theoretical) of 1,1,2-tribromo-2-hexyl-cyclopropane as an oil.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:To 5.42 g (0.0284 mol) of 2-bromo-oct-1-ene in 7.42 ml (0.0851 mol) of bromoform and 48.8 ml of methylene chloride, were added 1.30 g (0.00284 mol) of N,N′-dibenzyl-N,N,N′,N′-tetramethylethylenediammonium dibromide and 12.1 ml (0.142 mol) of 45% aqueous potassium hydroxide', 'step 2:The mixture was left at room temperature for 5 days', 'step 2 properties:Time:432000', 'step 2 properties:Temperature:room temperature', 'step 3:filtered through qualitative fluted filter paper', 'step 4:The resulting mixture was transferred to a separatory funnel', 'step 5:the phases were separated', 'step 6:The organic layer was dried over MgSO4', 'step 7:filtered', 'step 8:The solvent was removed from the filtrate in vacuo', 'step 9:to yield 5.25 g (51.0% of theoretical) of 1,1,2-tribromo-2-hexyl-cyclopropane as an oil']"
"['Br[C:2]1(Br)[CH2:4][C:3]1(Br)[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH3:10].C[Li].O', 'C(OCC)C', '[CH2:5]([C:3]1[CH2:4][CH:2]=1)[CH2:6][CH2:7][CH2:8][CH2:9][CH3:10]']","['US20010019995A1', '0064', 'A solution of 1.01 g (0.00278 mol) of 1,1,2-tribromo-2-hexyl-cyclopropane in 4 ml of diethyl ether was placed under a nitrogen atmosphere via use of a Firestone valve. While cooling in an ice water bath, 6.3 ml (0.00835 mol) of 1.4M methyl lithium in diethyl ether was added slowly by syringe. After 15 minutes, 2 ml of water was added via syringe. The resulting mixture was transferred to a separatory funnel and the phases were separated. The organic layer was dried over MgSO4 and filtered. The solvent was removed from the filtrate in vacuo with a bath temperature under 20° C. to yield 0.300 g (87% of theoretical) of 1-hexyl-cyclopropene pure as an oil.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:While cooling in an ice water bath', 'step 2:6.3 ml (0.00835 mol) of 1.4M methyl lithium in diethyl ether was added slowly by syringe', 'step 3:After 15 minutes', 'step 3 properties:Time:900', 'step 4:2 ml of water was added via syringe', 'step 5:The resulting mixture was transferred to a separatory funnel', 'step 6:the phases were separated', 'step 7:The organic layer was dried over MgSO4', 'step 8:filtered', 'step 9:The solvent was removed from the filtrate in vacuo with a bath temperature under 20° C.', 'step 9 properties:Temperature:20', 'step 10:to yield 0.300 g (87% of theoretical) of 1-hexyl-cyclopropene pure as an oil']"
"['[Br:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7]Br.[CH3:9][O-:10].[Na+].CCCCCC.O', 'CO', '[CH3:9][O:10][CH2:7][CH2:6][CH2:5][CH2:4][CH2:3][CH2:2][Br:1] |f:1.2|']","['US20010019995A1', '0068', '6-Bromohexyl methyl ether was prepared from 1,6-dibromohexane. To 48.8 g (200 mmol) of 1,6-dibromohexane at 60° C. was added 44 g (200 mmol) of a 25% solution of sodium methoxide in methanol. The reaction mixture was held 0.5 hours, then an additional 4 g of sodium methoxide solution was added, and the reaction mixture was held an additional hour. Hexane and water were added, the organic phase was washed with brine and dried with magnesium sulfate, filtered and stripped. Fractional distillation under vacuum gave 93% pure 6-bromohexyl methyl ether. This bromide was converted to the Grignard reagent, which was converted to 1-(7-methoxyheptyl)-cyclopropene in the same manner that pentylmagnesium bromide was converted to 1-hexylcyclopropene.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:6-Bromohexyl methyl ether was prepared from 1,6-dibromohexane', 'step 2:To 48.8 g (200 mmol) of 1,6-dibromohexane at 60° C. was added 44 g (200 mmol) of a 25% solution of sodium methoxide in methanol', 'step 2 properties:Temperature:60', 'step 3:The reaction mixture was held 0.5 hours', 'step 3 properties:Time:1800', 'step 4:an additional 4 g of sodium methoxide solution was added', 'step 5:the reaction mixture was held an additional hour', 'step 6:Hexane and water were added', 'step 7:the organic phase was washed with brine', 'step 8:dried with magnesium sulfate', 'step 9:filtered', 'step 10:Fractional distillation under vacuum', 'step 11:gave 93% pure 6-bromohexyl methyl ether']"
"['Cl[CH2:2][CH2:3][CH2:4][C:5]#[C:6][CH2:7][CH2:8][CH2:9][CH2:10][CH3:11].[Br-:12].[Li+].CCOCC', 'C1COCC1', '[Br:12][CH2:2][CH2:3][CH2:4][C:5]#[C:6][CH2:7][CH2:8][CH2:9][CH2:10][CH3:11] |f:1.2|']","['US20010019995A1', '0070', '1-Bromodec-4-yne was prepared from 1-chlorodec-4-yne. The 1-chlorodec-4-yne (10.6 g, 61 mmol) and 25 g of lithium bromide were refluxed in 80 ml of THF for 21 hours. The conversion was 74%. Ether was added, the reaction mixture was washed with water (2×) and brine, dried over magnesium sulfate and stripped. The product was dissolved in 70 ml of THF and refluxed for 8 hours with an additional 25 g of lithium bromide. This gave 95% conversion of the chloride to the bromide. The same workup provided 11.36 g of 1-bromodec-4-yne.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:1-Bromodec-4-yne was prepared from 1-chlorodec-4-yne', 'step 2:The 1-chlorodec-4-yne (10.6 g, 61 mmol) and 25 g of lithium bromide were refluxed in 80 ml of THF for 21 hours', 'step 2 properties:Time:75600', 'step 3:Ether was added', 'step 4:the reaction mixture was washed with water (2×) and brine', 'step 5:dried over magnesium sulfate', 'step 6:The product was dissolved in 70 ml of THF', 'step 7:refluxed for 8 hours with an additional 25 g of lithium bromide', 'step 7 properties:Time:28800', 'step 8:The same workup provided 11.36 g of 1-bromodec-4-yne']"
