product_number,ingredients_smiles,review
10311204,"['O', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'CC(CO)O', 'CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCC(=O)OC(C)C', 'CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'CCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)O)O)O', 'C(C(=O)O)C(CC(=O)O)(C(=O)O)O', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', '[O-]S(=O)[O-].[Na+].[Na+]', '[O-]S(=O)S(=O)(=O)[O-].[Na+].[Na+]', '[O-][Si]([O-])([O-])[O-].[Mg+2].[Al+3]', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O']",3.6
10317475,"['O', 'CC(CO)O', '[OH-].[OH-].[OH-].[Al+3]', 'CCCCCCCCCCCCCC(=O)OC(C)C', 'COC(=O)C1=CC=C(C=C1)O', 'C=CC(=O)O', '[OH-].[K+]', 'CCCOC(=O)C1=CC=C(C=C1)O', 'O=[Ti]=O']",4.4
10322221,"['O', 'C(C(CO)O)O', 'CCCCCCCCCCCCCC(C)C', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CC(C)CCCCCCCCCCCCCCC(=O)OC(C)C', 'C=CC(=O)N', 'CCCCCCCCCCCCCCCCCCO', 'C1=CC(=CN=C1)C(=O)N', 'CC(C)(CO)C(C(=O)NCCCO)O', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'CCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(CCCC1(C)C)C', 'CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCCCCCCO', 'C=C', 'C1=CC=C(C=C1)OCCO', 'O=[Ti]=O', 'CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO', 'CCCCCCCCCCCCCCCCCC(=O)O', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'CCCCC(CC)COC(=O)C1=CC=CC=C1O', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO']",4.5
10448600,"['O', 'CCCCCCCCCCCCOC(=O)C1=CC=CC=C1', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'C(C(CO)O)O', 'C=C', 'C1=CC=C(C=C1)OCCO', 'C[Si](C)(C)O[Si](C1=CC=CC=C1)(O[Si](C)(C)C)O[Si](C)(C)C', 'O=[Si]=O', 'CC(C)(CO)C(C(=O)NCCCO)O', 'CCCCCCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCCOCCO', 'CCCCCCCCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCCOCCO', 'CC(=C)C(=O)OC', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CCCCCCCCCCCCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O', 'CCOC(=O)C1=CC=C(C=C1)O', 'CCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO', 'B#N', 'O=[Ti]=O']",4.5
10543636,"['CCCCCCCCCCCC(=O)NCC(=O)[O-].[Na+]', 'C(C(CO)O)O', '[Na+].[Cl-]', 'C=CC(=O)O', 'C(C1C(C(C(C(O1)OC2=C(C(OC2=O)C(CO)O)O)O)O)O)O', 'C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O', 'CCCCOC(=O)C1=CC=C(C=C1)O', 'CC(CCC=C(C)C)CCO', 'CCOC(=O)C1=CC=C(C=C1)O', 'CC(C)COC(=O)C1=CC=C(C=C1)O', 'CC(=CCCC(C)(C=C)O)C', 'COC(=O)C1=CC=C(C=C1)O', 'C1=CC=C(C=C1)OCCO', 'CCCOC(=O)C1=CC=C(C=C1)O', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', '[OH-].[Na+]']",4.4
10543657,"['O', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC', 'CCCCCCCCCCCCCCCCCC(=O)O', 'CCCCCCCCCCCCCCCC(=O)O', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'CCCCCCCCCCCCCCCCCCO', 'C(CO)N(CCO)CCO', 'CCCCCCCCCCCCCC(C)C', 'C1=CC=C(C=C1)CCO', 'CCOC(=O)C=C.CC(=C)C(=O)O.CC(=C)C(=O)OC', 'CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(CCCC1(C)C)C', 'CC=CC=CC(=O)[O-].[K+]', 'COC(=O)C1=CC=C(C=C1)O', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl.C(C(C(C(C(C(=O)O)O)O)O)O)O.C(C(C(C(C(C(=O)O)O)O)O)O)O', 'CCOC(=O)C1=CC=C(C=C1)O', 'CC(=CCCC(C)(C=C)O)C', 'CC(=CCCC(=CCO)C)C', 'CCCCCC(=CC1=CC=CC=C1)C=O', 'CC1=CCC(CC1)C(=C)C', 'CC(CCC=C(C)C)CCO', 'CC(CC1=CC=C(C=C1)C(C)(C)C)C=O', 'C1=CC=C(C=C1)CO', 'C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2', 'C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O']",4.3
10543659,"['O', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C', '[Li+].[Li+].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[O-][Si]12O[Si]3(O[Si](O1)(O[Si](O2)(O3)[O-])[O-])[O-].[O-][Si]12O[Si]3(O[Si](O1)(O[Si](O2)(O3)[O-])[O-])[O-].[O-][Si]12O[Si]3(O[Si](O1)(O[Si](O2)(O3)[O-])[O-])[O-].[O-][Si]12O[Si]3(O[Si](O1)(O[Si](O2)(O3)[O-])[O-])[O-].[O-][Si]12O[Si]3(O[Si](O1)(O[Si](O2)(O3)[O-])[O-])[O-].[O-][Si]12O[Si]3(O[Si](O1)(O[Si](O2)(O3)[O-])[O-])[O-].[Na+].[Na+].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2]', 'CCCCCCCCCCCCCCCCCC(=O)O', 'CCCCCCCCCCCCCCCCCCO', 'CC(=CCCC(C)(C=C)O)C', 'CC(=CCCC(=CCO)C)C', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'C(CO)N(CCO)CCO', 'CCCCCCCCCCCCCC(C)C', 'O=[Si]=O', 'C1=CC=C2C(=C1)C=CC(=O)O2', 'CC1=CCC(CC1)C(=C)C', 'CC(=CCCC(=CC=O)C)C', 'CC(CCC=C(C)C)CCO', 'CC(=C)C(=O)OC', 'C=CC(=O)N', 'CCCCCCCCCCCCCCCCO', 'CC(CC1=CC=C(C=C1)C(C)(C)C)C=O', 'C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O', 'CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(CCCC1(C)C)C', 'COC(=O)C1=CC=C(C=C1)O', 'C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl.C(C(C(C(C(C(=O)O)O)O)O)O)O.C(C(C(C(C(C(=O)O)O)O)O)O)O', 'CCOC(=O)C1=CC=C(C=C1)O', 'C1=CC=C(C=C1)CO', 'CC1=CC(=C(C=C1N=NC2=C(C3=CC=CC=C3C(=C2)S(=O)(=O)[O-])O)S(=O)(=O)[O-])C.[Na+].[Na+]', 'C1=CC=C(C=C1)N=NC2=C(C3=C(C=C(C=C3C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])N)O.[Na+].[Na+]', 'CC1=CC(=C(C(=O)O1)C(=O)C)[O-].[Na+]', 'C1=CC=C(C=C1)OCCO', 'C1=CC(=CC=C1OCC(CO)O)Cl']",3.6
106235113,"['O', 'C(C(CO)O)O', 'C1=CC(=CN=C1)C(=O)N', 'CC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)OC)O)O)OC4C(C(C(C(O4)CO)OC)O)O)O)O)O)O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCC(CC)COC(=O)C(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OC)C#N', 'CC(C)(CO)C(C(=O)NCCCO)O', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'CCCCCCCCCCCCCCCCCCO', 'C=CC(=O)N', 'CCCCCCCCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCO', 'C1=CC=C(C=C1)OCCO', 'O=[Ti]=O', 'CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CCCCCCCCCCCCCCCCCC(=O)O']",4.4
107281205,"['O', 'CCCCCCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C', 'C(C(CO)O)O', 'CC(C)(CS(=O)(=O)[O-])NC(=O)C=C.[Na+]', 'C1=CC(=CC=C1OCC(CO)O)Cl', 'C1=CC=C(C=C1)OCCO', 'CCCCCCC1=C(C=C(C=C1)O)O', 'C(CCO)CCO', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'CCCCCCCCCCCCCCCCCCOCCO', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', '[OH-].[Na+]', 'CCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO']",4.5
10805073,"['O', 'CCCCCCCCCCCCOC(=O)C1=CC=CC=C1', 'CCCCCCCCCCCCCCCCO', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'CCCCCCCC(=O)NCC(=O)O', 'C=CC(=O)O', 'CNCC(=O)O', '[OH-].[Na+]', 'CC(CO)O', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'CC1=CCC(CC1)C(C)(CCC=C(C)C)O', 'C1(C(=O)NC(=O)N1)NC(=O)N']",4.6
10805094,"['O', 'CCCCCCCCCCCCOC(=O)C1=CC=CC=C1', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'C=C', 'C(C(CO)O)O', 'CC(C)(CO)C(C(=O)NCCCO)O', 'C[Si](C)(C)O[Si](C1=CC=CC=C1)(O[Si](C)(C)C)O[Si](C)(C)C', 'O=[Si]=O', 'CCCCCCCCCCCCCCCCCCCCO', 'COC(=O)C1=CC=C(C=C1)O', 'CCCCCCCCCCCCCCCCCCOCCO', 'CCCCCCCCCCCCCCCCCCCCCCO', 'O=[Ti]=O', 'CCCCCCCCCCCCCCCCCCOCCO', 'CC(=C)C(=O)OC', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CCCCCCCCCCCCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O', 'B#N', 'CCCOC(=O)C1=CC=C(C=C1)O', 'CCOC(=O)C1=CC=C(C=C1)O', 'C1=CC=C(C=C1)OCCO']",4.4
10818472,"['CCCCCCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O', 'CCCCCCCCCCCCCCCCCCCCCCO', 'CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCOC(=O)C1=CC=CC=C1', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'C=C', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCOCCO', 'CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO', 'C=CC(=O)N']",4.3
112923726,"['O', 'CCCCCCCCCCCCCC(C)C', 'CCCCCCCCCCCCCCCCCCOC(=O)CCCCCC', 'C(C(CO)O)O', 'CC(C)CCCCCCCCCCCCCCC(=O)OC(C)C', 'C1=CC(=CN=C1)C(=O)N', 'C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O', 'CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCCC(=O)O', 'O=[Si]=O', 'CCCCCCCCCCCCCCCC(=O)NCC(=O)NC(CC1C=NC=N1)C(=O)NC(CCCCN)C(=O)O', 'CCCCCCCCCCCCCCCC(=O)NCC(=O)NC(CCC(=O)N)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)O', 'CC(C)(CO)C(C(=O)NCCCO)O', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'C=C', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO', 'C1=CC=C(C=C1)OCCO', 'C=CC(=O)O']",4.4
11550185,"['O', 'C(C(CO)O)O', 'CCCCCCCCCCCCOC(=O)C1=CC=CC=C1', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'O=[Si]=O', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'C(C(C1C(=C(C(=O)O1)O)O)O)O', 'CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C', 'CCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O', 'C=CC(=O)O', 'CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[K+].[K+]', 'C(CO)N(CCO)CCO', 'COC(=O)C1=CC=C(C=C1)O', 'CN1C(=O)C=CS1']",3.7
119464150,"['O', 'C(C(CO)O)O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCC(O)O', '[H]', 'CC(C)CCCCCCCCCCCCCCC(=O)OC(C)C', 'CCCCCCCCCCCCCCCCCCCCCCO', 'CCCCCCCCCCC(CCCCCCCC)CO', 'C1=CC=C(C=C1)OCCO', 'CCCCCCCCCCCCCCCCO', 'C=CC(=O)N', 'CC(C)(CS(=O)(=O)[O-])NC(=O)C=C.[NH4+]', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'CC(C)(CO)C(C(=O)NCCCO)O', 'CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(CCCC1(C)C)C', 'CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'C=CC(=O)O', 'C(CC(=O)[O-])C(C(=O)O)N.[Na+]', 'C(CCO)CCO', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O', 'C1=CC=C(C=C1)CO', 'C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2', 'CC=CC=CC(=O)[O-].[K+]', 'CC(=CCCC(C)(C=C)O)C', 'CC(CCC=C(C)C)CCO', 'CC1=CCC(CC1)C(=C)C', 'CC(=CCCC(=CCO)C)C', 'CCCCCCCCCCCCCCC(C(C(CO)NC(=O)C1=CC=CC=C1O)O)O']",4.6
12018649,"['CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCC(=O)OCCO', 'CC(C)CCCC(C)CCCC(C)CCCCC(C)CC=CC(C)CCCC(C)C', 'CCCCCCCCCCCCCCCCCCOCCO', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CC(CC(C)(C)O)O', 'C(C1C(C(C(C(O1)O)O)O)O)O', 'C1C(C(C(C(O1)(CO)O)O)O)O', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O', 'C(=O)(N)N', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O', 'CC(C(=O)O)N', 'C(CC(=O)O)C(C(=O)O)N', 'C(C(C(=O)O)N)C(=O)O', 'C(NC(=O)NC1C(=O)NC(=O)N1CO)NC(=O)NC2C(=O)NC(=O)N2CO', 'COC(=O)C1=CC=C(C=C1)O']",4.8
120352474,"['O', 'O1[SiH2]O[SiH2]O[SiH2]O[SiH2]O[SiH2]1', 'CCCCCCCCCC(C)C', 'CCCCCCCCCCCCOC(=O)C1=CC=CC=C1', 'O=[Si]=O', 'C[Si](C)(C)O[Si](C1=CC=CC=C1)(O[Si](C)(C)C)O[Si](C)(C)C', 'C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', '[Na+].[Cl-]', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CC1COC(=O)O1', 'CC1=CCC(CC1)C(C)(CCC=C(C)C)O', 'CCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)O)O)O', 'CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CCCCCCCC[Si](OCC)(OCC)OCC', 'O=[Al]O[Al]=O', 'C1=CC=C(C=C1)OCCO']",3.4
12167029,"['O', 'CC(CO)O', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'CCCCCCCCCCCCCCCCCC(=O)O', 'C1=CC=C(C=C1)OCCO', 'C(CO)N(CCO)CCO', 'C=CC(=O)O', 'CCCCCCCCCCCCCCCCO', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O']",4.6
124296677,"['C(C(CO)O)O', 'CCCCCCCCOCCCCCCCC', 'CCC(O)O', 'CCCCCCCCCCCCCCCC(=O)OC(C)C', 'CCCCCCCCCCCCCCCCCC(=O)OCC(COCC(COCC(COC(=O)CCCCCCCCCCCCCCCCC)O)O)O', 'C=CC(=O)O', 'O=[Ti]=O', 'CCCCCCCCCCCCCCCCO', '[OH-].[Na+]', 'C=CC(=O)O', 'C1(C(C(C(C(C1OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]', 'O=[Bi].Cl', 'C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O', 'O=[Al]O[Al]=O', 'CC(=CCCC(C)(C=C)O)C', 'C1=CC=C(C=C1)CO', 'CC1=CCC(CC1)C(=C)C', 'CC=CC=CC(=O)[O-].[K+]', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]']",4.5
12510899,"['O', 'C(C(CO)O)O', 'CCCCCCCCCCCCCC(C)C', 'CCCCCCCCCCCCCCCC(=O)OC(C)C', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'C=CC(=O)N', 'CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO', 'CCCCCCCCCCCCCCCCCCOCCO', 'CCCCCCCCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCCO', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCC[Si](OCC)(OCC)OCC', 'CC1(C(=O)N(C(=O)N1CO)CO)C', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CCCCCCCCCCCCCCCCCCOCCO']",4.8
128808124,"['CCC=C.CC=CC', 'CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C', 'CCCCCCCCCCCCOC(=O)C1=CC=CC=C1', 'CCCCCCCCCCCCCCCC(=O)OC(CC)CCCCC', 'C=C', '[Li+].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[OH-].[OH-].[O-][Si]12O[Si](O1)(O[Si]3(O[Si](O3)(O2)[O-])[O-])[O-].[Na+].[Mg+2]', 'CC1COC(=O)O1', 'CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C', 'CC(C)CCCCCCCCCCCCCCC(=O)OCC(COCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C)O', 'O=[Ti]=O', 'C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)O)C(=O)O)S(=O)(=O)O.[Al]']",4.6
131527007,"['C(C(CO)O)O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCC(=O)OCC', 'C1=CC=C(C=C1)OCCO', 'CCCCCCCCCCCCCC(=O)OC(C)C', 'C(C1C(C(C(C(O1)OC2=C(C(OC2=O)C(CO)O)O)O)O)O)O', 'CC1=CCC(CC1)C(C)(CCC=C(C)C)O', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CC(C)(C)O', '[OH-].[Na+]', 'CC1=CCC(CC1)C(=C)C', 'CC(=CCCC(=CCCC(=CCO)C)C)C', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'CC(=CCCC(C)(C=C)O)C', 'CC(C(=O)O)O', 'CC(CCC=C(C)C)CCO', 'CC=CC=CC(=O)[O-].[K+]', 'CC(=CCCC(=CCO)C)C', 'CCCCCCCCCCCCCCCCO', 'C1=CC=C(C=C1)CO', 'CCCCCCCCCCCCCCCCCCCCCC(=O)O', 'CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C', 'CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5S(=O)(=O)[O-].[NH4+].[NH4+]', 'CCCCCCCCCCCCCCCCC(C(=O)NC(CO)C(C(CCCCCCCCCCCCCC)O)O)O', 'CCCCCCCCCCCCCCC(C(C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCC=CCCCCC)O)O', 'CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCC=CCCCCC)O']",4.5
131767192,"['CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'CCCCCCCCCCCCCC(=O)OC(C)C', 'CC(CO)O', 'CCCCCCCCCCC(CCCCCCCC)CO', 'C1=CC=C(C(=C1)C(=O)OCCO)O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CC=CC=CC(=O)O', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C']",3.0
13274555,"['O', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'C(C(CO)O)O', 'CCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O', 'CCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO', 'C1=CC=C(C=C1)OCCO', 'C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+]', 'C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]', 'C(C(=O)O)C(CC(=O)O)(C(=O)O)O', 'COC(=O)C1=CC=C(C=C1)O', 'CCCOC(=O)C1=CC=C(C=C1)O', 'CCOC(=O)C1=CC=C(C=C1)O']",4.5
133655044,"['O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'C(C(CO)O)O', 'C1=CC(=CN=C1)C(=O)N', 'C=CC(=O)N', 'C=C', 'CC(C)(CO)C(C(=O)NCCCO)O', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'C1(C(=O)NC(=O)N1)NC(=O)N', 'O=[Ti]=O', 'CC1(C(=O)N(C(=O)N1CO)CO)C', 'CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO', 'C=CC(=O)O', 'CC(C)(CO)N', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O']",4.6
